Year,End_Use,Fuel_Technology,Energy_ktoe,Population,Households,Inhabitants per household,HDD,CDD,GDP,Expenditure
2000,Cooking,Electricity,2603.127898,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Cooking,Natural gas,75.09996805,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space cooling,Air conditioning,49.76589487,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Advanced electric heating,91.03183614,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Biomass,3840.225618,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Conventional electric heating,162.9334677,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Diesel oil,16476.62666,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Distributed heat,5389.732826,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Electricity in circulation,544.3198161,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Geothermal,0.0,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Liquified petroleum gas (LPG),756.0225206,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Natural gas,20138.71573,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Space heating,Solids,918.3542562,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Water heating,Biomass,187.4088623,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Water heating,Diesel oil,2319.537483,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Water heating,Distributed heat,540.4286533,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Water heating,Electricity,1268.21822,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Water heating,Geothermal,0.0,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Water heating,Liquified petroleum gas (LPG),130.824255,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Water heating,Natural gas,3227.22042,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2000,Water heating,Solar,96.82811694,82163475.0,38136234.0,2.154472699,3636.65,1.15,3295140.008,1853218.384
2001,Cooking,Electricity,2709.503647,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Cooking,Natural gas,77.14894562,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space cooling,Air conditioning,49.6473295,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Advanced electric heating,119.3348926,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Biomass,3908.514351,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Conventional electric heating,186.3840985,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Diesel oil,18959.80097,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Distributed heat,5494.95262,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Electricity in circulation,590.3918146,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Geothermal,0.0,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Liquified petroleum gas (LPG),773.8565346,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Natural gas,21336.33474,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Space heating,Solids,892.2729149,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Water heating,Biomass,192.4696555,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Water heating,Diesel oil,2593.958449,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Water heating,Distributed heat,530.890544,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Water heating,Electricity,1258.480683,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Water heating,Geothermal,0.0,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Water heating,Liquified petroleum gas (LPG),118.6389083,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Water heating,Natural gas,3315.471605,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2001,Water heating,Solar,125.4418745,82259540.0,38317671.0,2.14677818,3423.87,0.93,3349036.49,1871497.485
2002,Cooking,Electricity,2788.441782,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Cooking,Natural gas,83.5463457,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space cooling,Air conditioning,49.63408028,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Advanced electric heating,143.7581659,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Biomass,3918.078384,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Conventional electric heating,196.0012446,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Diesel oil,16602.49267,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Distributed heat,5378.872791,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Electricity in circulation,550.6291821,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Geothermal,0.0,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Liquified petroleum gas (LPG),689.4403245,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Natural gas,21103.50378,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Space heating,Solids,730.4535684,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Water heating,Biomass,216.3440584,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Water heating,Diesel oil,2446.322635,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Water heating,Distributed heat,556.8298747,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Water heating,Electricity,1284.575949,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Water heating,Geothermal,0.0,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Water heating,Liquified petroleum gas (LPG),109.2865887,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Water heating,Natural gas,3541.023818,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2002,Water heating,Solar,148.8487532,82440309.0,38540012.0,2.139083636,3210.62,7.66,3341396.677,1861025.537
2003,Cooking,Electricity,2856.583087,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Cooking,Natural gas,89.29183817,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space cooling,Air conditioning,93.46811527,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Advanced electric heating,167.4005501,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Biomass,4401.405201,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Conventional electric heating,210.8215155,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Diesel oil,16020.42948,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Distributed heat,4553.370557,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Electricity in circulation,531.686491,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Geothermal,1.41989151,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Liquified petroleum gas (LPG),597.4557506,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Natural gas,21001.01431,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Space heating,Solids,740.9047291,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Water heating,Biomass,266.2168106,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Water heating,Diesel oil,2479.033377,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Water heating,Distributed heat,491.7235102,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Water heating,Electricity,1255.474905,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Water heating,Geothermal,0.108741336,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Water heating,Liquified petroleum gas (LPG),91.68956321,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Water heating,Natural gas,3701.851982,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2003,Water heating,Solar,199.8901118,82536680.0,38724361.0,2.131389076,3215.86,17.75,3323696.755,1875000.513
2004,Cooking,Electricity,2946.171097,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Cooking,Natural gas,92.22841253,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space cooling,Air conditioning,51.23801444,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Advanced electric heating,162.6678391,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Biomass,4275.626655,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Conventional electric heating,211.5450667,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Diesel oil,14367.6393,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Distributed heat,4910.478622,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Electricity in circulation,503.6831445,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Geothermal,3.470988293,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Liquified petroleum gas (LPG),788.7283893,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Natural gas,20222.33937,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Space heating,Solids,598.9794497,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Water heating,Biomass,285.183491,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Water heating,Diesel oil,2347.793034,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Water heating,Distributed heat,555.9157894,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Water heating,Electricity,1301.242202,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Water heating,Geothermal,0.278882731,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Water heating,Liquified petroleum gas (LPG),126.81959,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Water heating,Natural gas,3760.919749,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2004,Water heating,Solar,204.0699054,82531671.0,38862308.0,2.123694532,3501.02,7.0,3362311.399,1886923.197
2005,Cooking,Electricity,3010.029971,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Cooking,Natural gas,93.924142,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space cooling,Air conditioning,55.74994341,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Advanced electric heating,164.7166781,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Biomass,4185.392107,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Conventional electric heating,211.6491256,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Diesel oil,14149.99456,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Distributed heat,4775.71622,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Electricity in circulation,487.2048553,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Geothermal,3.713146349,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Liquified petroleum gas (LPG),696.142011,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Natural gas,19441.88182,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Space heating,Solids,603.7039553,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Water heating,Biomass,304.5286148,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Water heating,Diesel oil,2412.461762,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Water heating,Distributed heat,559.5039867,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Water heating,Electricity,1283.976955,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Water heating,Geothermal,0.308951673,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Water heating,Liquified petroleum gas (LPG),110.3323656,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Water heating,Natural gas,3766.999279,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2005,Water heating,Solar,242.0703353,82500849.0,38989059.0,2.116000004,3663.45,1.92,3392115.619,1903980.247
2006,Cooking,Electricity,2966.941855,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Cooking,Natural gas,89.85686195,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space cooling,Air conditioning,88.53418697,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Advanced electric heating,186.205315,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Biomass,4943.559114,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Conventional electric heating,209.3041869,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Diesel oil,15121.03304,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Distributed heat,4314.834692,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Electricity in circulation,490.7480812,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Geothermal,3.956759034,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Liquified petroleum gas (LPG),750.8180294,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Natural gas,19016.65663,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Space heating,Solids,679.5582975,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Water heating,Biomass,367.9198198,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Water heating,Diesel oil,2518.051057,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Water heating,Distributed heat,489.0966925,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Water heating,Electricity,1243.359736,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Water heating,Geothermal,0.318563408,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Water heating,Liquified petroleum gas (LPG),115.4651176,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Water heating,Natural gas,3588.824088,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2006,Water heating,Solar,285.2058469,82437995.0,39331104.0,2.096000026,3555.26,6.77,3523280.045,1931127.377
2007,Cooking,Electricity,2816.594157,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Cooking,Natural gas,93.37634231,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space cooling,Air conditioning,70.19962381,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Advanced electric heating,217.3598406,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Biomass,5040.713621,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Conventional electric heating,180.8096514,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Diesel oil,8916.043416,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Distributed heat,3869.591298,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Electricity in circulation,385.4131038,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Geothermal,3.706318803,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Liquified petroleum gas (LPG),464.0089765,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Natural gas,17178.38261,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Space heating,Solids,717.5073087,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Water heating,Biomass,470.4882709,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Water heating,Diesel oil,1770.476361,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Water heating,Distributed heat,519.8946868,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Water heating,Electricity,1354.560471,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Water heating,Geothermal,0.354042332,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Water heating,Liquified petroleum gas (LPG),96.6912815,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
2007,Water heating,Natural gas,3871.780258,82314906.0,39593509.0,2.07900002,3693.15,3.21,3625055.031,1928247.726
