Year,End_Use,Fuel_Technology,Energy_ktoe,Population,Households,Inhabitants per household,HDD,CDD,GDP,Expenditure
2015,Water heating,Solar,632.5116939,81197537.0,40558210.0,2.002000014,3261.4,15.84,3910711.345,2060423.544
2016,Cooking,Electricity,2256.943384,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Cooking,Natural gas,81.72007261,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space cooling,Air conditioning,105.0967565,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Advanced electric heating,484.1633079,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Biomass,4823.944736,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Conventional electric heating,142.8921369,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Diesel oil,9419.519385,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Distributed heat,4059.963829,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Electricity in circulation,433.8611086,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Geothermal,27.17186747,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Liquified petroleum gas (LPG),658.2190327,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Natural gas,18794.50191,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Space heating,Solids,519.5797077,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Water heating,Biomass,679.2080587,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Water heating,Diesel oil,1355.049489,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Water heating,Distributed heat,359.7361708,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Water heating,Electricity,1027.88095,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Water heating,Geothermal,2.588321701,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Water heating,Liquified petroleum gas (LPG),95.89489682,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Water heating,Natural gas,3518.149122,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2016,Water heating,Solar,631.9623388,82175684.0,40822496.0,2.012999989,3815.5,3.27,3997625.706,2106471.395
2017,Cooking,Electricity,2422.068607,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Cooking,Natural gas,86.39287762,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space cooling,Air conditioning,112.2084886,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Advanced electric heating,507.3690382,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Biomass,4941.825002,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Conventional electric heating,140.3674841,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Diesel oil,9282.26584,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Distributed heat,4045.631513,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Electricity in circulation,426.1741438,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Geothermal,25.40749458,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Liquified petroleum gas (LPG),486.0588349,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Natural gas,18186.45086,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Space heating,Solids,500.3765262,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Water heating,Biomass,721.9993312,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Water heating,Diesel oil,1501.480677,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Water heating,Distributed heat,385.5092433,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Water heating,Electricity,1109.936836,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Water heating,Geothermal,2.394139127,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Water heating,Liquified petroleum gas (LPG),79.78381341,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Water heating,Natural gas,3639.845514,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2017,Water heating,Solar,645.5766122,82521653.0,41178470.0,2.003999979,3227.46,7.77,4109480.783,2138125.799
2018,Cooking,Electricity,2298.127889,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Cooking,Natural gas,92.9381628,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space cooling,Air conditioning,106.1687207,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Advanced electric heating,528.3292237,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Biomass,5184.94614,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Conventional electric heating,124.6617256,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Diesel oil,8017.813485,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Distributed heat,3325.547368,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Electricity in circulation,423.1731379,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Geothermal,21.01875698,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Liquified petroleum gas (LPG),735.4616982,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Natural gas,18479.50853,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Space heating,Solids,492.4752365,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Water heating,Biomass,850.3075141,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Water heating,Diesel oil,1390.775509,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Water heating,Distributed heat,330.9205599,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Water heating,Electricity,1049.329911,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Water heating,Geothermal,1.958199164,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Water heating,Liquified petroleum gas (LPG),129.7631513,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Water heating,Natural gas,3981.545913,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2018,Water heating,Solar,729.7697334,82792351.0,41437613.0,1.998000005,3111.72,14.0,4156123.782,2168351.97
2019,Cooking,Electricity,2277.876078,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Cooking,Natural gas,104.3712859,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space cooling,Air conditioning,108.2028279,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Advanced electric heating,556.471693,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Biomass,5424.857973,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Conventional electric heating,108.3124676,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Diesel oil,9384.925853,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Distributed heat,3609.681112,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Electricity in circulation,447.6323608,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Geothermal,23.17892472,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Liquified petroleum gas (LPG),664.7313672,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Natural gas,18820.84711,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Space heating,Solids,345.3883061,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Water heating,Biomass,710.6631795,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Water heating,Diesel oil,1701.526942,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Water heating,Distributed heat,357.5014331,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Water heating,Electricity,958.4455831,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Water heating,Geothermal,2.138702103,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Water heating,Liquified petroleum gas (LPG),122.3043164,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Water heating,Natural gas,3744.883497,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2019,Water heating,Solar,697.6927773,83019213.0,41551158.0,1.997999984,2974.45,5.47,4196766.143,2204522.175
2020,Cooking,Electricity,2201.671612,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Cooking,Natural gas,101.4151858,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space cooling,Air conditioning,109.3764211,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Advanced electric heating,592.2911869,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Biomass,5063.505388,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Conventional electric heating,96.07775253,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Diesel oil,10303.36492,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Distributed heat,3515.580601,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Electricity in circulation,457.1706474,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Geothermal,22.14454122,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Liquified petroleum gas (LPG),735.114991,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Natural gas,18318.06718,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Space heating,Solids,315.7059329,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Water heating,Biomass,686.8051017,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Water heating,Diesel oil,1869.978671,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Water heating,Distributed heat,348.1817378,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Water heating,Electricity,927.2936123,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Water heating,Geothermal,2.026653962,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Water heating,Liquified petroleum gas (LPG),135.2538826,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Water heating,Natural gas,3619.775499,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2020,Water heating,Solar,732.1343078,83166711.0,41467181.0,2.005603202,2842.27,7.21,4023378.626,2055696.812
2021,Cooking,Electricity,2289.859809,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Cooking,Natural gas,116.9970383,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space cooling,Air conditioning,119.4218974,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Advanced electric heating,621.0110802,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Biomass,6010.409401,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Conventional electric heating,89.20111646,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Diesel oil,6036.558121,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Distributed heat,3449.82666,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Electricity in circulation,452.6147782,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Geothermal,34.78831133,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Liquified petroleum gas (LPG),667.7282756,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Natural gas,21170.77181,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Space heating,Solids,348.1129837,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Water heating,Biomass,744.1286902,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Water heating,Diesel oil,1080.533367,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Water heating,Distributed heat,413.9356788,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Water heating,Electricity,964.6119915,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Water heating,Geothermal,3.164311197,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Water heating,Liquified petroleum gas (LPG),122.3938224,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Water heating,Natural gas,4110.537252,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2021,Water heating,Solar,702.8040413,83155031.0,41473831.0,2.004999996,3216.74,12.09,4180695.601,2096191.744
2022,Cooking,Electricity,2603.632644,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Cooking,Natural gas,100.3666285,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space cooling,Air conditioning,115.1264928,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Advanced electric heating,690.0001532,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Biomass,6534.126488,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Conventional electric heating,92.9848792,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Diesel oil,8393.068797,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Distributed heat,3127.183238,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Electricity in circulation,447.5953617,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Geothermal,32.68302116,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Liquified petroleum gas (LPG),730.8680847,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Natural gas,17813.32903,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Space heating,Solids,298.1466036,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Water heating,Biomass,794.573254,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Water heating,Diesel oil,1531.947024,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Water heating,Distributed heat,323.0173641,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Water heating,Electricity,1097.912961,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Water heating,Geothermal,2.952748399,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Water heating,Liquified petroleum gas (LPG),135.3855696,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Water heating,Natural gas,3733.867195,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2022,Water heating,Solar,800.1576096,83237124.0,41514775.0,2.005000003,3052.98,13.6,4256330.411,2233093.159
2023,Cooking,Electricity,2272.91762,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Cooking,Natural gas,90.8826789,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space cooling,Air conditioning,108.6047339,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Advanced electric heating,803.6357768,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Biomass,5053.216972,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Conventional electric heating,81.87859301,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Diesel oil,7924.586964,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Distributed heat,3072.705971,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Electricity in circulation,414.5179143,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Geothermal,35.72505243,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Liquified petroleum gas (LPG),469.5959003,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Natural gas,16612.91251,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Space heating,Solids,311.4836629,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Water heating,Biomass,657.8511274,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Water heating,Diesel oil,1460.184317,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Water heating,Distributed heat,322.3762301,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Water heating,Electricity,955.9536097,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Water heating,Geothermal,3.206847829,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Water heating,Liquified petroleum gas (LPG),86.98750473,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Water heating,Natural gas,3267.809027,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
2023,Water heating,Solar,749.3312124,83118501.0,41086753.0,2.022999992,3221.84,51.71,4219310.0,2218511.0
